playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey,playerRole
201144,"Mike Conley",1.72,17,1.11,12,0.61,90,0.82,41,0.31,104,0.51,61,0.47,88,0.6,44,-0.14,403,1.1,56,0.93,22,0.17,205,0.04,245,-0.22,478,0.26,87,1.81,35,0.87,65,0.93,66,"2021-22",1610612762,"UTA","201144_2021-22","No Role Available"
201145,"Jeff Green",0.07,239,-0.06,358,0.14,185,-0.29,449,-0.49,552,0.19,143,0.64,47,0.71,27,-0.07,355,-1.25,566,-0.29,459,-0.96,569,0.01,283,-0.04,343,0.04,236,-0.13,334,-0.41,465,0.28,176,"2021-22",1610612743,"DEN","201145_2021-22","No Role Available"
203486,"Mason Plumlee",0.01,284,0.3,140,-0.3,451,0.31,145,0.43,68,-0.12,401,0.31,137,0.65,39,-0.34,498,0.8,94,0.56,67,0.25,178,-0.09,376,0.07,202,-0.16,454,0.38,171,1.02,50,-0.64,507,"2021-22",1610612766,"CHA","203486_2021-22","No Role Available"
201565,"Derrick Rose",0.18,202,0.45,98,-0.27,440,0.8,44,0.66,29,0.14,168,0.02,279,0.5,60,-0.48,539,-0.23,391,-0.58,541,0.35,141,-0.34,498,0.04,240,-0.37,560,0.91,105,0.93,59,-0.03,289,"2021-22",1610612752,"NYK","201565_2021-22","No Role Available"
201566,"Russell Westbrook",-0.83,539,-0.92,578,0.09,208,-0.16,386,-0.13,421,-0.03,313,0.73,38,0.27,128,0.46,73,-0.9,528,-0.87,583,-0.04,324,-0.21,454,-0.22,483,0.02,268,-0.95,513,-0.39,461,-0.56,487,"2021-22",1610612747,"LAL","201566_2021-22","No Role Available"
201567,"Kevin Love",0.09,231,0.19,190,-0.1,358,0.16,195,0.1,199,0.06,218,0.87,22,0.85,14,0.02,282,0.99,69,0.92,23,0.07,255,-0.44,535,-0.36,543,-0.08,386,0.5,153,0.52,117,-0.02,286,"2021-22",1610612739,"CLE","201567_2021-22","No Role Available"
201568,"Danilo Gallinari",0.18,201,-0.83,568,1.02,45,-0.16,389,-0.49,558,0.33,95,0.29,143,0.03,253,0.26,123,-0.48,449,0.19,178,-0.68,523,0.62,40,-0.2,472,0.82,3,0.53,146,-0.79,545,1.32,34,"2021-22",1610612737,"ATL","201568_2021-22","No Role Available"
201580,"JaVale McGee",0.94,65,0.61,66,0.32,132,0.22,167,0.03,248,0.19,150,-0.15,408,0.16,176,-0.31,488,2.05,13,0.68,48,1.38,18,-1.11,603,-0.32,523,-0.79,602,-0.09,320,0.01,272,-0.1,327,"2021-22",1610612756,"PHX","201580_2021-22","No Role Available"
201586,"Serge Ibaka",-1.19,567,-0.3,467,-0.89,564,-0.1,347,0.01,290,-0.09,377,0.01,286,0.91,10,-0.9,602,0.39,156,1.07,17,-0.68,526,-1.07,601,-0.83,603,-0.24,505,-0.96,514,-0.16,392,-0.8,535,"2021-22",1610612746,"LAC","201586_2021-22","No Role Available"
201587,"Nicolas Batum",-1.19,568,0.03,272,-1.23,594,-0.78,564,0.01,285,-0.78,593,-0.04,342,0.34,104,-0.38,516,-1.5,589,-0.51,525,-0.98,571,0.42,80,0.35,74,0.07,195,-1.5,563,0.01,274,-1.51,589,"2021-22",1610612746,"LAC","201587_2021-22","No Role Available"
203504,"Trey Burke",-0.26,404,0.32,133,-0.58,516,-0.28,445,-0.1,398,-0.18,443,-0.52,527,-0.09,376,-0.42,527,-1.03,538,-0.04,331,-0.99,572,0.5,61,0.29,97,0.21,113,-0.34,396,0.07,228,-0.41,448,"2021-22",1610612742,"DAL","203504_2021-22","No Role Available"
201609,"Goran Dragic",0.56,126,0.32,135,0.25,149,-0.08,340,-0.49,556,0.41,79,0.05,256,-0.43,538,0.48,69,-0.51,452,-0.58,543,0.08,251,0.16,185,0.51,38,-0.35,554,-0.12,331,-0.57,497,0.44,143,"2021-22",1610612761,"TOR","201609_2021-22","No Role Available"
201933,"Blake Griffin",-0.36,436,0.23,173,-0.59,518,-0.69,555,-0.34,514,-0.34,519,-0.04,338,0.53,53,-0.56,565,-1.35,579,0.08,228,-1.43,598,0.2,158,0.24,116,-0.04,345,-1.37,557,-0.41,466,-0.95,550,"2021-22",1610612751,"BKN","201933_2021-22","No Role Available"
201935,"James Harden",1.2,43,-0.4,496,1.6,9,0.41,120,-0.16,444,0.58,46,0.62,51,-0.08,368,0.7,26,0.9,81,0.56,66,0.34,146,-0.09,379,-0.05,355,-0.04,338,1.52,56,-0.12,361,1.64,23,"2021-22",1610612751,"BKN","201935_2021-22","No Role Available"
201939,"Stephen Curry",2.41,5,0.89,30,1.53,12,2.29,1,0.89,8,1.4,3,-0.38,494,0.18,167,-0.57,568,-0.54,464,-0.63,551,0.08,245,0.23,140,0.6,25,-0.36,558,3.67,2,2.06,4,1.61,24,"2021-22",1610612744,"GSW","201939_2021-22","No Role Available"
201942,"DeMar DeRozan",-0.03,302,-0.85,573,0.82,62,0.43,116,-0.03,335,0.46,70,-0.18,421,-0.72,586,0.54,49,-0.45,442,-0.12,385,-0.33,435,0.66,33,-0.32,524,0.98,1,1.28,75,-0.54,488,1.82,19,"2021-22",1610612741,"CHI","201942_2021-22","No Role Available"
201950,"Jrue Holiday",2.69,4,1.02,19,1.67,5,1.38,13,-0.15,437,1.54,1,1.2,9,1.19,1,0.01,287,0.78,96,0.8,38,-0.02,317,0.62,39,0.2,129,0.42,52,3.41,5,0.66,98,2.75,1,"2021-22",1610612749,"MIL","201950_2021-22","No Role Available"
201954,"Darren Collison",-0.25,400,-0.14,401,-0.12,374,-0.03,306,-0.02,311,-0.02,296,0.01,318,-0.05,344,0.04,264,0.02,267,0.08,229,-0.06,337,-0.17,431,-0.02,317,-0.16,453,-0.24,368,-0.09,348,-0.15,354,"2021-22",1610612747,"LAL","201954_2021-22","No Role Available"
201961,"Wayne Ellington",-0.52,478,0.16,210,-0.67,538,-0.31,460,-0.11,410,-0.2,451,0.55,66,0.11,199,0.44,79,-1.27,567,-0.09,365,-1.18,585,0.21,153,0.18,138,0.03,248,-0.62,468,-0.26,434,-0.36,426,"2021-22",1610612747,"LAL","201961_2021-22","No Role Available"
201976,"Patrick Beverley",0.81,80,-0.09,381,0.9,53,-0.12,357,0.05,235,-0.16,431,0.55,67,-0.23,462,0.77,21,-0.2,377,-0.93,588,0.73,71,0.72,27,0.77,12,-0.05,351,0.56,140,0.44,127,0.12,213,"2021-22",1610612750,"MIN","201976_2021-22","No Role Available"
201980,"Danny Green",0.02,267,0.55,76,-0.53,508,0.53,91,-0.03,326,0.56,50,-0.37,489,0.37,95,-0.74,587,-0.2,379,0.48,83,-0.68,525,-0.35,503,0.19,133,-0.54,587,0.12,221,0.04,252,0.08,226,"2021-22",1610612755,"PHI","201980_2021-22","No Role Available"
203552,"Seth Curry",0.41,148,-0.05,348,0.46,107,0.6,73,0.19,145,0.41,80,0.42,105,0.2,163,0.22,145,-0.9,525,-0.29,458,-0.61,511,-0.07,356,-0.1,404,0.04,242,1.27,76,0.49,120,0.78,90,"2021-22",1610612755,"PHI","203552_2021-22","No Role Available"
203585,"Rodney McGruder",0.35,157,0.41,106,-0.06,332,-0.4,496,-0.06,369,-0.33,511,-0.04,344,-0.13,404,0.09,208,0.6,121,0.62,57,-0.02,312,0.55,51,0.39,64,0.15,138,0.17,210,0.46,124,-0.29,412,"2021-22",1610612765,"DET","203585_2021-22","No Role Available"
203648,"Thanasis Antetokounmpo",-1.21,569,-0.7,553,-0.51,504,-0.68,553,-0.63,577,-0.05,335,-0.22,440,-0.44,543,0.23,143,0.17,216,-0.49,518,0.67,78,-0.14,407,0.11,178,-0.25,513,-1.42,559,-1.21,580,-0.21,384,"2021-22",1610612749,"MIL","203648_2021-22","No Role Available"
203658,"Norvel Pelle",-0.39,447,-0.17,417,-0.22,424,-0.12,359,0.01,297,-0.11,388,-0.13,397,0.02,263,-0.15,412,-0.03,299,-0.06,345,0.03,278,-0.24,473,-0.08,382,-0.17,457,-0.41,422,-0.07,329,-0.34,422,"2021-22",1610612762,"UTA","203658_2021-22","No Role Available"
203953,"Jabari Parker",-0.2,388,-0.18,418,-0.02,297,-0.1,348,0.07,218,-0.17,438,-0.06,358,-0.05,336,-0.02,320,-0.33,417,-0.44,507,0.11,228,0.01,299,0.01,294,0.01,299,-0.13,333,0.03,258,-0.16,360,"2021-22",1610612738,"BOS","203953_2021-22","No Role Available"
203954,"Joel Embiid",2.09,10,0.99,21,1.09,38,1.64,6,0.82,12,0.82,23,2.79,1,0.79,21,2.01,1,-2.07,603,0.04,268,-2.1,605,0.24,139,-0.43,563,0.67,12,3.45,4,1.43,21,2.02,8,"2021-22",1610612755,"PHI","203954_2021-22","No Role Available"
203991,"Clint Capela",1.09,53,0.15,213,0.94,51,0.71,57,-0.14,429,0.85,20,0.51,76,0.67,38,-0.16,418,1.34,38,0.41,104,0.93,47,-0.03,322,-0.4,552,0.38,60,1.31,72,-0.14,381,1.45,29,"2021-22",1610612737,"ATL","203991_2021-22","No Role Available"
203992,"Bogdan Bogdanovic",1.56,24,-0.03,335,1.59,10,0.6,75,-0.07,372,0.67,34,1.08,14,0.68,32,0.39,86,-0.61,476,-0.36,487,-0.25,421,0.76,22,0.13,165,0.64,15,1.76,36,0.09,219,1.67,22,"2021-22",1610612737,"ATL","203992_2021-22","No Role Available"
203994,"Jusuf Nurkic",0.83,78,0.85,33,-0.02,294,0.33,139,0.4,77,-0.07,353,0.87,21,0.8,20,0.07,228,1.23,45,1.67,1,-0.44,467,-0.49,552,-0.41,557,-0.08,382,0.9,108,1.2,32,-0.3,415,"2021-22",1610612757,"POR","203994_2021-22","No Role Available"
203999,"Nikola Jokic",2.99,2,0.87,32,2.12,1,2.05,4,0.69,26,1.37,4,1.23,7,0.92,9,0.31,110,1.93,17,1.27,6,0.66,79,-0.95,598,-0.44,565,-0.51,584,3.57,3,1.49,15,2.08,6,"2021-22",1610612743,"DEN","203999_2021-22","No Role Available"
204001,"Kristaps Porzingis",1.01,58,0.73,50,0.28,140,-0.19,398,-0.05,360,-0.13,406,0.51,75,1,7,-0.49,549,0.94,75,1.54,3,-0.6,508,-0.07,358,-0.64,594,0.57,22,-0.17,347,0.04,247,-0.21,383,"2021-22",1610612742,"DAL","204001_2021-22","No Role Available"
204060,"Joe Ingles",0.26,182,0.01,309,0.26,142,0.49,99,0.6,34,-0.11,387,0.1,225,0.42,74,-0.32,489,0.02,269,0.48,82,-0.47,481,-0.45,538,-0.4,554,-0.04,346,1.05,96,1.05,48,0.01,263,"2021-22",1610612762,"UTA","204060_2021-22","No Role Available"
204456,"T.J. McConnell",-0.44,464,-0.33,481,-0.11,372,-0.34,473,-0.29,496,-0.05,334,-0.99,585,-0.56,559,-0.43,529,-1.04,539,-0.59,544,-0.44,468,0.52,54,0.47,45,0.05,220,-0.47,440,-0.32,448,-0.15,358,"2021-22",1610612754,"IND","204456_2021-22","No Role Available"
2544,"LeBron James",0.6,118,0.21,178,0.39,120,0.57,87,-0.4,530,0.97,13,-0.02,320,0.02,271,-0.03,327,-1.01,535,-0.1,369,-0.91,562,0.03,256,0.1,180,-0.08,381,0.31,182,-0.69,527,1.01,57,"2021-22",1610612747,"LAL","2544_2021-22","No Role Available"
202711,"Bojan Bogdanovic",0.78,88,-0.33,483,1.11,36,0.28,153,-0.14,427,0.42,76,0.42,106,0.16,175,0.25,128,0.06,258,-0.32,474,0.38,131,-0.39,514,-0.33,531,-0.05,359,0.31,183,-0.62,509,0.93,67,"2021-22",1610612762,"UTA","202711_2021-22","No Role Available"
203816,"Scotty Hopson",-0.05,321,0.01,310,-0.04,311,0.03,250,0.06,228,-0.03,314,-0.14,404,-0.06,352,-0.08,364,-0.21,383,-0.1,368,-0.11,367,-0.05,336,-0.05,349,0.01,292,0.01,271,0.08,222,-0.09,317,"2021-22",1610612760,"OKC","203816_2021-22","No Role Available"
203897,"Zach LaVine",-0.07,330,-0.33,480,0.26,146,0.27,156,-0.19,460,0.47,69,0.31,138,0.51,55,-0.2,440,-1.31,573,0.17,189,-1.48,600,-0.06,351,-0.52,574,0.46,41,0.15,215,-0.56,496,0.71,98,"2021-22",1610612741,"CHI","203897_2021-22","No Role Available"
203901,"Elfrid Payton",0.03,263,0.35,128,-0.32,461,-0.5,513,0.01,302,-0.49,549,-0.53,528,-0.49,551,-0.04,331,1.07,60,0.1,220,0.97,44,-0.4,522,-0.13,433,-0.27,525,-1.12,530,-0.18,401,-0.94,549,"2021-22",1610612756,"PHX","203901_2021-22","No Role Available"
203903,"Jordan Clarkson",1.75,16,0.46,97,1.29,15,0.96,31,0.54,44,0.42,75,0.84,27,0.33,106,0.51,58,2.15,10,0.52,78,1.63,11,-0.23,469,-0.13,434,-0.1,402,2.23,20,0.94,58,1.29,36,"2021-22",1610612762,"UTA","203903_2021-22","No Role Available"
203914,"Gary Harris",-0.43,462,0.27,154,-0.7,545,-0.35,478,0.01,275,-0.36,526,-0.26,455,0.09,212,-0.34,501,-1.27,571,-0.33,475,-0.95,566,0.35,95,0.31,86,0.04,240,-0.5,446,0.3,152,-0.81,537,"2021-22",1610612753,"ORL","203914_2021-22","No Role Available"
203952,"Andrew Wiggins",0.51,131,0.88,31,-0.37,477,0.54,90,0.7,23,-0.16,427,0.17,186,0.07,225,0.1,207,0.24,193,0.02,289,0.23,183,-0.15,421,0.03,250,-0.18,466,0.62,133,1.09,44,-0.47,465,"2021-22",1610612744,"GSW","203952_2021-22","No Role Available"
204020,"Tyler Johnson",-0.09,339,-0.07,366,0.01,287,-0.13,372,-0.05,355,-0.08,364,0.1,221,-0.08,366,0.18,160,-0.14,358,-0.14,398,0.01,291,0.19,159,0.07,209,0.13,163,-0.05,297,-0.15,384,0.09,222,"2021-22",1610612755,"PHI","204020_2021-22","No Role Available"
204025,"Tim Frazier",-0.48,472,-0.07,369,-0.41,488,-0.28,446,0.02,265,-0.3,493,-0.23,441,-0.4,529,0.18,163,-0.45,443,-0.18,409,-0.27,426,-0.27,482,0.14,153,-0.41,571,-0.86,507,-0.06,324,-0.8,536,"2021-22",1610612753,"ORL","204025_2021-22","No Role Available"
204038,"Langston Galloway",0.28,176,0.28,152,0.01,271,0.03,246,0.37,86,-0.34,514,-0.27,462,0.01,285,-0.27,472,-0.08,329,-0.02,316,-0.06,336,-0.02,312,0.1,187,-0.12,420,-0.08,319,0.5,119,-0.59,497,"2021-22",1610612751,"BKN","204038_2021-22","No Role Available"
2207,"Joe Johnson",-0.03,304,0.01,313,0.01,286,-0.05,323,-0.05,353,0.01,274,0.01,304,0.01,306,0.02,286,-0.02,288,0.01,303,-0.02,304,-0.03,319,0.01,310,0.01,309,-0.08,317,-0.07,337,0.01,270,"2021-22",1610612738,"BOS","2207_2021-22","No Role Available"
2546,"Carmelo Anthony",-1.6,585,-1.39,599,-0.2,416,0.58,85,0.31,103,0.27,115,-0.02,325,-0.86,597,0.84,15,-1.04,540,-0.23,428,-0.81,545,-0.95,597,-0.88,605,-0.07,374,-0.45,435,-0.73,532,0.28,177,"2021-22",1610612747,"LAL","2546_2021-22","No Role Available"
2617,"Udonis Haslem",-0.29,412,0.01,315,-0.28,443,-0.16,390,-0.02,318,-0.14,416,-0.53,530,-0.2,448,-0.33,494,0.06,255,0.06,251,0.01,294,-0.12,391,0.01,300,-0.11,409,-0.4,417,0.01,281,-0.4,445,"2021-22",1610612748,"MIA","2617_2021-22","No Role Available"
2730,"Dwight Howard",-0.52,479,-0.24,450,-0.28,445,-0.52,521,-0.53,561,0.01,270,-0.05,352,0.07,229,-0.11,390,1.12,55,0.06,247,1.05,35,-0.53,556,0.06,219,-0.59,595,-0.84,504,-0.6,502,-0.23,396,"2021-22",1610612747,"LAL","2730_2021-22","No Role Available"
2738,"Andre Iguodala",0.77,90,0.74,48,0.03,240,0.31,146,0.56,41,-0.25,476,-0.19,426,0.01,276,-0.2,438,-0.33,413,0.22,164,-0.55,499,0.38,88,0.43,54,-0.05,355,0.68,126,1.31,26,-0.63,504,"2021-22",1610612744,"GSW","2738_2021-22","No Role Available"
2772,"Trevor Ariza",-0.31,421,-0.46,512,0.15,177,-0.18,394,0.14,171,-0.32,505,0.6,57,0.23,148,0.37,93,0.26,190,-0.14,395,0.39,126,-0.12,394,-0.25,497,0.13,161,-0.1,325,0.08,223,-0.18,377,"2021-22",1610612747,"LAL","2772_2021-22","No Role Available"
